replicate,absolute_reduction_task_minus_gold,relative_reduction,goal_success_difference_gold_minus_task
8180,0.05653497753107842,0.18554919795065716,0.0
8181,0.017357357357357384,0.0674445740956827,0.0
8182,-0.014699889534326605,-0.05738311754762982,0.0
8183,-0.0120070442498659,-0.048271176704520406,0.0
8184,-0.028289912020877467,-0.11809803671558325,0.0
8185,-0.026686634852111785,-0.10677731984080252,0.0
8186,-0.016439549339205106,-0.06883437062320874,0.0
8187,0.015126992756706148,0.057929506352386036,0.0
8188,0.006345549467923761,0.023119443797861766,0.0
8189,0.03507283307947229,0.12207263669090776,0.0
8190,-0.06628838335634271,-0.323494790427286,0.0
8191,0.019273490672453625,0.07258902330441189,0.0
8192,-0.030448081010558348,-0.13351182056981217,0.0
8193,-0.04119157542760443,-0.18466301568980892,0.0
8194,0.0038218052371464806,0.013873905663951885,0.0
8195,-0.0030816824287889233,-0.01242709814166631,0.0
8196,-0.010709315692878613,-0.046472278541943225,0.0
8197,0.01595679941402761,0.05832305683538492,0.0
8198,0.012680386955353506,0.045816096402263265,0.0
8199,-0.046324320691559645,-0.22039710272798257,0.0
8200,-0.020689939303104588,-0.08537428174160776,0.0
8201,-0.02176415374811605,-0.09009528562316775,0.0
8202,0.025198191269085513,0.0875797304596076,0.0
8203,0.045553292289382735,0.1574980850430786,0.0
8204,-0.015222841742723536,-0.06333007002855198,0.0
8205,0.011715995366297083,0.04220305287381362,0.0
8206,-0.026467131223239043,-0.11380866425992789,0.0
8207,0.05156769615418849,0.17590849622690466,0.0
8208,0.02115717828072039,0.07382164473542935,0.0
8209,0.0645829216291686,0.21325680203940928,0.0
8210,-0.00590731054151028,-0.023736000790285282,0.0
8211,0.03582007511553659,0.13351870955306247,0.0
8212,-0.02445173688171487,-0.1015055295761945,0.0
8213,0.01259858128670005,0.0463989739542224,0.0
8214,0.03824943185024443,0.13280136791108574,0.0
8215,0.030562041399677664,0.10863902900169883,0.0
8216,0.04471473580072277,0.14972521843376038,0.0
8217,-0.026158236230473253,-0.11352674524025391,0.0
8218,-0.012318900757685602,-0.047824679272192805,0.0
8219,0.04050898634076203,0.15208636977058027,0.0
8220,-0.004107995736644693,-0.01715511328224282,0.0
8221,0.0024105719769389466,0.009503488816251664,0.0
8222,-0.035537609323118974,-0.14366805761944182,0.0
8223,0.04670951675195392,0.15988469539707081,0.0
8224,0.04878682171416629,0.1692474573442692,0.0
8225,-0.0067040251254834315,-0.02738849095124401,0.0
8226,0.00018586442227963573,0.0007020615635714475,0.0
8227,-0.0001894362518474746,-0.0007179312866626325,0.0
8228,-0.01651753989841176,-0.0679806220397284,0.0
8229,0.030864925567367918,0.10617008475250093,0.0
8230,-0.041291695143190976,-0.18463987854650127,0.0
8231,-0.003996197770485599,-0.015053080883519787,0.0
8232,-0.03347594819611471,-0.15185336286280454,0.0
8233,-0.05967754970387584,-0.2688466173068621,0.0
8234,-0.03091782784804803,-0.12744809994369022,0.0
8235,-0.00903853476099481,-0.037160852358763166,0.0
8236,-0.0598851933370915,-0.27400594972205666,0.0
8237,-0.024259172184030287,-0.10262110213492019,0.0
8238,0.007932559778049353,0.03158477652458037,0.0
8239,-0.022883962556475956,-0.09119033162749013,0.0
8240,-0.004722268048452494,-0.018198141269670037,0.0
8241,-0.02417563036095577,-0.1073098639709719,0.0
8242,-0.006103908027667804,-0.02482867851855851,0.0
8243,-0.015259424316358017,-0.05965047687303588,0.0
8244,-0.05613237185691344,-0.24844553558724097,0.0
8245,-0.014682848054963976,-0.06213958154252634,0.0
8246,0.03946169636519012,0.1382448970702085,0.0
8247,0.006074899942824508,0.022397891963109488,0.0
8248,-0.024829422172968074,-0.1057182993890135,0.0
8249,-0.03287325561468074,-0.12815193222685706,0.0
8250,-0.014107847328562184,-0.059017530733517405,0.0
8251,-0.008662613981762907,-0.03589420654911834,0.0
8252,-0.04314220286532325,-0.19194995335764378,0.0
8253,-0.013189778193779866,-0.04860786562038071,0.0
8254,0.017365539143014086,0.0628102720867662,0.0
8255,0.059883345007812894,0.18992587529105154,0.0
8256,-0.004951104564441922,-0.019516289844872612,0.0
8257,-0.027101920260308277,-0.10915790720760842,0.0
8258,0.06812055805400916,0.225705653694718,0.0
8259,-0.07929016321396637,-0.38299685235341474,0.0
8260,0.019014287740907743,0.06957017360235931,0.0
8261,0.0046864227427782235,0.01878526269511705,0.0
8262,-0.05265058633316064,-0.2289442789173777,0.0
8263,-0.01016042135578027,-0.039963544527108125,0.0
8264,0.055448405462661,0.19145619524322927,0.0
8265,-0.024685370287778008,-0.09632570250652633,0.0
8266,0.04050516789757225,0.13127870153256982,0.0
8267,0.012747718818097165,0.05091398915165224,0.0
8268,0.01437289527912422,0.05366865349088507,0.0
8269,-0.020761250323922897,-0.08958046441915152,0.0
8270,-0.010596686428563817,-0.040365412464876044,0.0
8271,-0.002861597315943265,-0.011249940935447435,0.0
8272,0.0349593574952943,0.12409237584207519,0.0
8273,-0.003507666648941421,-0.014080186595515446,0.0
8274,-0.01876029283820685,-0.07466552355748049,0.0
8275,0.005866954272254865,0.022301093228059683,0.0
8276,-0.04159702542491092,-0.18446659755802636,0.0
8277,0.0326422751075543,0.11447684614310574,0.0
8278,0.018376164807467704,0.06954409532003421,0.0
8279,0.004173870800348867,0.015808709761054383,0.0
8280,0.02248349191837254,0.08882692586742727,0.0
8281,-0.0013453040986137754,-0.005262467136040878,0.0
8282,-0.05522737990077245,-0.23497363498154739,0.0
8283,0.05504598170218253,0.18493779984666092,0.0
8284,-0.043955365174789485,-0.19689284709738178,0.0
8285,-0.003154738265514323,-0.012296226963631115,0.0
8286,-0.02095226646899201,-0.08334670459500305,0.0
8287,0.13481942740078903,0.36223725155728015,0.0
8288,0.0055247026242129516,0.020831156127597467,0.0
8289,0.08826923328848105,0.26196569803607916,0.0
8290,0.007576161565887252,0.02939621245529943,0.0
8291,0.07272871939698411,0.22024988897618966,0.0
8292,-0.05194124995995775,-0.2268698274113097,0.0
8293,0.013950110198357013,0.0509964293343912,0.0
8294,-0.010402713593006568,-0.04355733485845006,0.0
8295,0.00039417266886204727,0.0014927958168728208,0.0
8296,-0.03399392449009114,-0.14370158988993073,0.0
8297,-0.041985923076033105,-0.18236149985099662,0.0
8298,0.00139308947075939,0.005308420528151532,0.0
8299,-0.01567011477033145,-0.06652369835495955,0.0
8300,0.01359324705275633,0.05137997968564778,0.0
8301,0.05665708158353849,0.1840793077242942,0.0
8302,-0.021910586042070634,-0.09467606096140585,0.0
8303,0.007083022077399137,0.026936458674755945,0.0
8304,-0.08612255716591022,-0.43582481378483673,0.0
8305,-0.00901432235702887,-0.03590881823635265,0.0
8306,-0.06384745966314298,-0.29081434303486403,0.0
8307,-0.005186612447191985,-0.020535120992898653,0.0
8308,-0.035840312580293826,-0.15372099626996874,0.0
8309,-0.0070615702680170145,-0.026675224882659866,0.0
8310,0.09683199760884459,0.2695314787035896,0.0
8311,-0.021308721865662406,-0.08232915266278656,0.0
8312,-0.043059801274602544,-0.19608597168355751,0.0
8313,0.03194106016382636,0.1067988122761684,0.0
8314,-0.031085063627901255,-0.1289764131455952,0.0
8315,0.02511197382728403,0.08895278857322429,0.0
8316,0.043182574847137445,0.15085799737812333,0.0
8317,0.07598255432171855,0.24405836235289677,0.0
8318,-0.024522699626741307,-0.10053434153027041,0.0
8319,0.02862679174674987,0.09375637581219805,0.0
8320,-0.00504610721532972,-0.020471751692084986,0.0
8321,-0.00938414484808886,-0.036922461991274996,0.0
8322,-0.046269374478815684,-0.20558866392133565,0.0
8323,-0.028072766620739542,-0.12056219372702125,0.0
8324,-0.009609236698810114,-0.0410587719949158,0.0
8325,0.009591216294210003,0.035508814102564144,0.0
8326,-0.062425421263961334,-0.27715917953158514,0.0
8327,0.05182662402852983,0.1681731814259103,0.0
8328,-0.03973765350622474,-0.1785065458685135,0.0
8329,-0.0056226590484037275,-0.02431097206053562,0.0
8330,-0.0697437938309905,-0.32858487002558984,0.0
8331,0.03360203954656282,0.1162419417900055,0.0
8332,-0.016402111613036174,-0.06906575429214741,0.0
8333,0.00014228715231207056,0.000568294544708594,0.0
8334,-0.029100007227722685,-0.12372972997952765,0.0
8335,0.03863517180264253,0.13273585848933625,0.0
8336,-0.04775101288548658,-0.20732710186504635,0.0
8337,-0.002202398166892827,-0.00835443037974679,0.0
8338,-0.036598856070373414,-0.15905154483228087,0.0
8339,-0.011161686920203251,-0.045215411824851795,0.0
8340,0.025179656762062963,0.09033411228607068,0.0
8341,-0.015534799653309977,-0.06389433222791677,0.0
8342,-0.010722810357183199,-0.041878461229707224,0.0
8343,0.08091626694152942,0.2617291597367989,0.0
8344,0.03607886274458599,0.12621700292762472,0.0
8345,-0.034739054677358244,-0.14859405755333632,0.0
8346,0.004713350909674174,0.018310820220024907,0.0
8347,-0.015177706093584625,-0.06509887206847874,0.0
8348,0.049638781468001214,0.16514537083753786,0.0
8349,0.05576472997484058,0.1838023653290778,0.0
8350,-0.012149631083575696,-0.04711168136952953,0.0
8351,0.031242312423124197,0.104141041410414,0.0
8352,-0.03554472665188341,-0.14608119163375471,0.0
8353,0.06889666333691666,0.2160970344279059,0.0
8354,-0.03756015681769978,-0.1550277060808981,0.0
8355,0.03472433749619247,0.12153518123667365,0.0
8356,-0.025118471404876025,-0.10806930796401493,0.0
8357,0.027194021552898073,0.09715950961345214,0.0
8358,0.033909019812304486,0.11662432755528991,0.0
8359,0.05449348547123428,0.18953478152412886,0.0
8360,-0.020554801816528856,-0.07943330588095947,0.0
8361,-0.01663233594571381,-0.07050184380366506,0.0
8362,-0.030636419667794318,-0.13023263487873293,0.0
8363,-0.005494002331601855,-0.021328909744625216,0.0
8364,0.018489515968793502,0.06741402170644371,0.0
8365,-0.06179919470632275,-0.28622350659043205,0.0
8366,0.010282577797406045,0.03657363218694796,0.0
8367,-0.0018355705744594886,-0.007154125860820466,0.0
8368,-0.03401462968791616,-0.1417347907096987,0.0
8369,0.041713867498249846,0.14152919329763342,0.0
8370,-0.034314386299763744,-0.1499877860727799,0.0
8371,-0.0038369152649675997,-0.015417507818334616,0.0
8372,0.039746840688870966,0.13468407979848507,0.0
8373,-0.030040651566615673,-0.13766317078545545,0.0
8374,-0.0746545287792304,-0.32297613073355713,0.0
8375,0.05889085470658595,0.18566488025758981,0.0
8376,-0.05116610202475538,-0.22262766571734505,0.0
8377,-0.023305158535937065,-0.09308191296198672,0.0
8378,-0.024115058524697086,-0.09770506905264426,0.0
8379,0.0211693016274051,0.07729147238628128,0.0
8380,0.003941837027995665,0.015572803863832462,0.0
8381,-0.012719657253925043,-0.05114958029448201,0.0
8382,-0.03410328318405734,-0.1485678926402908,0.0
8383,-0.002235174608108681,-0.00849524500228099,0.0
8384,-0.00951353353490375,-0.037303065702648915,0.0
8385,0.016688490856392568,0.06418944762883105,0.0
8386,0.009276691344319354,0.03416740924345937,0.0
8387,0.05110751439831518,0.17760726504786958,0.0
8388,0.027166735556667432,0.08712372093023246,0.0
8389,-0.008678327859788004,-0.031157223802338676,0.0
8390,-0.04848325261683242,-0.22042518563726995,0.0
8391,-0.013457690045845766,-0.05449155694012519,0.0
8392,-0.03752233135311023,-0.1584066180045661,0.0
8393,-0.004461003930224361,-0.01767557964572879,0.0
8394,-0.021211504972225487,-0.09047785867805362,0.0
8395,-0.036329252211121654,-0.15424686100669277,0.0
8396,-0.025874313406668875,-0.10944645707419426,0.0
8397,0.02724147226652396,0.09928995629383322,0.0
8398,-0.042399885399321574,-0.1836261703520304,0.0
8399,-0.01691472653924203,-0.07030383187054444,0.0
8400,-0.02138146387710546,-0.09075125067040772,0.0
8401,0.007402532139267642,0.028792561982265503,0.0
8402,0.020200760038158405,0.07799995303724697,0.0
8403,0.031037979995803322,0.10552913198573129,0.0
8404,-0.058564354384133044,-0.26113334755099527,0.0
8405,-0.06656862916630216,-0.30297815615352086,0.0
8406,-0.010325435335072852,-0.04183861403606908,0.0
8407,-0.041509251508622336,-0.17946012762623864,0.0
8408,-0.03324683517082194,-0.14308926367749905,0.0
8409,-0.008992152953505583,-0.0342794781100489,0.0
8410,-0.05856566657291365,-0.2583085193178131,0.0
8411,0.0033660518632591674,0.012773240384775899,0.0
8412,0.07209504699876845,0.23097647761136256,0.0
8413,-0.0550067624728936,-0.2516376027259972,0.0
8414,-0.025973959991600015,-0.11022077212751898,0.0
8415,0.062232072999331756,0.21132281473035114,0.0
8416,0.013754824657077835,0.0520628018342038,0.0
8417,-0.01955320622002113,-0.08093119745213624,0.0
8418,0.024092959791050195,0.08586376254537693,0.0
8419,-0.0673569550400043,-0.3012520409151537,0.0
8420,0.06706237780154628,0.21501790548644667,0.0
8421,-0.006633113153024117,-0.026068213376001067,0.0
8422,0.011375518869419177,0.041435826408125556,0.0
8423,-0.01775713100216411,-0.07601699637782111,0.0
8424,-0.023987284956688504,-0.0941252218461763,0.0
8425,-0.02060669933936063,-0.09062234614171173,0.0
8426,0.002047544846457916,0.007778800512570712,0.0
8427,-0.02061094869251584,-0.08309493045172243,0.0
8428,-0.02418260083245205,-0.1041999325444652,0.0
8429,-0.03425670576936271,-0.1508184838417397,0.0
8430,-0.007730110352966335,-0.03138001991085264,0.0
8431,0.01964435409200177,0.07545635076460493,0.0
8432,0.019776886999329335,0.07664992780748275,0.0
8433,0.05171507809078968,0.17153231663035587,0.0
8434,-0.030819852270014464,-0.14576027761174204,0.0
8435,0.020586575411081637,0.07795167881113904,0.0
8436,0.09564408464271035,0.2745796968709544,0.0
8437,-0.022533678392665485,-0.09219041756437879,0.0
8438,-0.0109845012555288,-0.04284207427758423,0.0
8439,-0.03747230167023946,-0.16668217157799217,0.0
8440,-0.022994210350797545,-0.0923555695736739,0.0
8441,0.05400221839161934,0.1816907794132485,0.0
8442,0.05277553718267572,0.18852562345299814,0.0
8443,-0.050347234180903394,-0.23481676023419976,0.0
8444,-0.010720223434612541,-0.04439915198349997,0.0
8445,0.025434031646402677,0.09876682336274059,0.0
8446,0.019884449090131595,0.06583419852131504,0.0
8447,0.05447897708495278,0.18822630707129187,0.0
8448,-0.028002520410238513,-0.116015374326019,0.0
8449,-0.019898867411086152,-0.07919082760368855,0.0
8450,-0.02785491833474829,-0.10771420255134316,0.0
8451,0.07174502910784003,0.21901482544237214,0.0
8452,-0.03402696387006848,-0.13622696970619017,0.0
8453,-0.023723895480512458,-0.0949800085963577,0.0
8454,0.002854321017729894,0.011476895197825483,0.0
8455,0.08360043804345785,0.26338118956929385,0.0
8456,-0.008685600135654364,-0.035102159128117934,0.0
8457,-0.042108723067309284,-0.19090419745434706,0.0
8458,0.02439228145195388,0.08486208337580947,0.0
8459,0.015909857215982426,0.05902888846324984,0.0
8460,-0.01881183161208605,-0.07932476778298353,0.0
8461,-0.04650866870186479,-0.19006656183777956,0.0
8462,-0.03650543112587157,-0.15823612032673387,0.0
8463,0.06847273924025121,0.20476045845811913,0.0
8464,-0.0021887031274722135,-0.008460179396575286,0.0
8465,0.03791600723344435,0.12919234297133814,0.0
8466,-0.053841993947038175,-0.24027255117495616,0.0
8467,0.003553768977407945,0.01363946544146007,0.0
8468,0.010650923354441622,0.04114500733852773,0.0
8469,-0.006688721051174185,-0.025992000121671112,0.0
8470,0.05949151031361927,0.1916549259750937,0.0
8471,-0.011242342425754948,-0.04271837200697437,0.0
8472,0.03215106907319132,0.11429547623734064,0.0
8473,-0.011058930848215631,-0.04372550743677415,0.0
8474,0.03358885948463425,0.11642720703218158,0.0
8475,-0.024365073995358782,-0.10234522524211831,0.0
8476,-0.013531941742147363,-0.056602081662929134,0.0
8477,-0.0347035354975139,-0.15676583787906212,0.0
8478,0.09818381257949266,0.2869703900628486,0.0
8479,0.028747127750939933,0.10425201467246946,0.0
8480,-0.019104624659376596,-0.08007187996700958,0.0
8481,-0.024352677687319302,-0.0931000068827862,0.0
8482,-0.021240640413427825,-0.0980800922874093,0.0
8483,0.0037618515866905122,0.014067175304744406,0.0
8484,-0.0028481747844172345,-0.011218946848188938,0.0
8485,-0.02835354621656927,-0.1214428675959689,0.0
8486,-0.002329747955865047,-0.00943208638442451,0.0
8487,0.04019583522933934,0.13323244552058103,0.0
8488,-0.05915992958157282,-0.275204995002451,0.0
8489,0.01304197278900232,0.04860556944564179,0.0
8490,-0.011098158704161754,-0.04395990844515447,0.0
8491,-0.02230105034719554,-0.08663100327179805,0.0
8492,-0.03986407396009506,-0.1766575671906389,0.0
8493,-0.06945306967369394,-0.32140516285166876,0.0
8494,-0.02143264632809591,-0.08812330354853687,0.0
8495,-0.020930866312372093,-0.08457629449388072,0.0
8496,-0.04496260613035405,-0.20616574826437536,0.0
8497,-0.004964703870005305,-0.019327924701912545,0.0
8498,0.023397778079250697,0.08363244889999272,0.0
8499,-0.03614915220428119,-0.1558216307310017,0.0
8500,-0.019670473921390264,-0.08430557021976205,0.0
8501,-0.005178635440741236,-0.0211783949987614,0.0
8502,-0.016789910072775444,-0.07150257495101522,0.0
8503,-0.02033565164801937,-0.08134260659207748,0.0
8504,-0.04421418613806899,-0.1967390473634076,0.0
8505,0.005782996446639044,0.021246363172003204,0.0
8506,0.02335493631743818,0.08322615428037362,0.0
8507,0.013317686207468316,0.049057239589092326,0.0
8508,-0.03682195544375921,-0.15859320636874344,0.0
8509,0.003595754098553783,0.01346573218540039,0.0
8510,-0.04366198175668773,-0.17808951852992513,0.0
8511,-0.009210686314940847,-0.03902793359468558,0.0
8512,0.03799184912470219,0.13616922512365387,0.0
8513,0.002152005419273517,0.008242255913166324,0.0
8514,0.022388179706716027,0.07881963161794216,0.0
8515,0.014797446184441954,0.05440043273610692,0.0
8516,-0.009711691730610483,-0.03833866414462164,0.0
8517,-0.03915371685242791,-0.17787715073354668,0.0
8518,0.020400903575053364,0.07798257225034899,0.0
8519,-0.02816383725511265,-0.12405933486889854,0.0
8520,0.015204464534647189,0.057298466689861986,0.0
8521,-0.019118840703265,-0.07893482533071303,0.0
8522,0.016287783496852726,0.05687122734548264,0.0
8523,-0.00385664697175514,-0.01514159132891708,0.0
8524,0.0031974903266639987,0.012020720285717981,0.0
8525,-0.05506420288398495,-0.2615926789063833,0.0
8526,-0.02768120968105739,-0.11361788676690539,0.0
8527,-0.03314207253257012,-0.12980325047518773,0.0
8528,-0.009409992927455507,-0.03954520484575129,0.0
8529,2.1612767034162594e-05,8.229086415354866e-05,0.0
8530,-0.029530289794286402,-0.12444385736329852,0.0
8531,-0.02147496305187277,-0.09555185062834647,0.0
8532,-0.037378094490704866,-0.16222472482006425,0.0
8533,-0.03699842606804221,-0.16384316265410206,0.0
8534,-0.004617841949614954,-0.017383021788308275,0.0
8535,-0.03465239147952376,-0.15549973818890925,0.0
8536,-0.029823779337029205,-0.13722197924469176,0.0
8537,0.054119730980451336,0.19029008414478438,0.0
8538,0.02217953431900377,0.08102169133161576,0.0
8539,0.03173986039202789,0.12529706154757903,0.0
8540,0.021358365741166008,0.08180377537628092,0.0
8541,-0.07573625408359028,-0.35108667194450693,0.0
8542,0.019998792925868758,0.07015757777230335,0.0
8543,-0.04130003181760272,-0.18815060366708658,0.0
8544,0.09762348116232844,0.2819127058054995,0.0
8545,-0.018283855287093448,-0.07424219204952956,0.0
8546,-0.02201503905792257,-0.08561963190184059,0.0
8547,-0.03718120344626366,-0.1589598344657557,0.0
8548,0.019575986038989773,0.07586557221690748,0.0
8549,0.0068690335050515805,0.026954022209846107,0.0
8550,-0.011488599462215032,-0.04457200796029921,0.0
8551,0.0018530574881443218,0.007485115408010854,0.0
8552,0.03803825909769659,0.1325823316563109,0.0
8553,-0.018898979107051572,-0.07233232297066804,0.0
8554,-0.04569890792575912,-0.21263611065323415,0.0
8555,-0.04591373401653201,-0.19600990449239483,0.0
8556,-0.003336110841171358,-0.0131127690007152,0.0
8557,-0.013017228629537858,-0.050944349204593724,0.0
8558,-0.05234238651025175,-0.2213095478959966,0.0
8559,-0.033976755984172186,-0.14470198397166373,0.0
8560,-0.02743293339400868,-0.1141423879097852,0.0
8561,-0.03438405165783337,-0.14055588329917598,0.0
8562,-2.8624003271304765e-05,-0.00010884269121324742,0.0
8563,0.04362818690990117,0.14618215592798453,0.0
8564,-0.0017810818069060042,-0.007210997875162021,0.0
8565,-0.04279797744112729,-0.18345062692101297,0.0
8566,0.010428125645147945,0.03751676792934228,0.0
8567,0.030987525274121935,0.1119839362026862,0.0
8568,0.03859010239271177,0.13000016107371135,0.0
8569,-0.03677838319054297,-0.16827098975888208,0.0
8570,-0.009527461394987724,-0.03899223875045038,0.0
8571,-0.027044061852456086,-0.12313989836732367,0.0
8572,-0.028909928742429425,-0.12155228508893477,0.0
8573,0.05600810390362143,0.18999533639331387,0.0
8574,-0.005043723833824676,-0.0185381902501503,0.0
8575,-0.04579295170506184,-0.19962681887794861,0.0
8576,0.0040207293342574,0.014690784282137381,0.0
8577,-0.019918894163035217,-0.07761263019106703,0.0
8578,-0.015637350335083344,-0.06340094021996663,0.0
8579,-0.005378127779734454,-0.020705170921056202,0.0
8580,0.003552290796049684,0.013566941119376194,0.0
8581,-0.00250534677665748,-0.00939505041246555,0.0
8582,-0.04161020802044513,-0.1720719141252659,0.0
8583,0.010722525277092498,0.040642793692435335,0.0
8584,-0.07324997111152354,-0.3510737565704236,0.0
8585,-0.037070019786506675,-0.16581190551412975,0.0
8586,-0.030727856431465445,-0.12703345524715592,0.0
8587,0.03409854105923554,0.11898136981543489,0.0
8588,0.029940443145296813,0.10862964333182606,0.0
8589,-0.0031259538873857906,-0.012470910771781208,0.0
8590,0.03198940330790395,0.11335151911675292,0.0
8591,0.0019624940968901994,0.007699549363624638,0.0
8592,0.050092739484920934,0.17152802833440756,0.0
8593,0.012475491040788211,0.04719356172122694,0.0
8594,-0.024544581363406648,-0.10149199056003634,0.0
8595,-0.029837038742923816,-0.12413064682761846,0.0
8596,-0.02278257958897867,-0.08942162488674127,0.0
8597,-0.031726292652857147,-0.12480726030839744,0.0
8598,-0.0019017988082599135,-0.007337065734501018,0.0
8599,-0.03057725576264228,-0.13361522562608236,0.0
8600,-0.023161795670849805,-0.10170536264639399,0.0
8601,-0.012757748922774592,-0.04987519045612223,0.0
8602,-0.010761548598858472,-0.04398424705780412,0.0
8603,-0.01706810437746925,-0.07002669667805703,0.0
8604,0.014391209529208304,0.05438481887475336,0.0
8605,0.014544024940592537,0.05174166031071941,0.0
8606,0.014844726291007415,0.05198832944099063,0.0
8607,-0.01670389351232457,-0.06802454101038329,0.0
8608,0.08473163976451856,0.26261901089176554,0.0
8609,-0.0313014388804396,-0.14008809338739375,0.0
8610,0.002707821704306501,0.010827984595635387,0.0
8611,0.04426160763521575,0.1432606747127526,0.0
8612,-0.013730021480338028,-0.05552630405353888,0.0
8613,0.01032975861304275,0.03618670690598484,0.0
8614,-0.006570887926318547,-0.026674675986602673,0.0
8615,-0.04414337819263242,-0.18779640553136842,0.0
8616,-0.009351899604607194,-0.03705469654655681,0.0
8617,-0.03245653448561561,-0.13117208427776642,0.0
8618,0.03109500773781204,0.11017572396086533,0.0
8619,0.046774125020417556,0.156104470251628,0.0
8620,-0.008911340573259763,-0.03379993517543155,0.0
8621,-0.06772430116025352,-0.3202555936222158,0.0
8622,0.013405998420098708,0.04963165788715664,0.0
8623,-0.018007796118650637,-0.07794385660844165,0.0
8624,-0.008455749635847304,-0.03495254312645496,0.0
8625,0.05355874141748257,0.1743747990382632,0.0
8626,-0.03601004466105359,-0.14772591262716925,0.0
8627,-0.02784162993899897,-0.12859823125878173,0.0
8628,0.07005286528576518,0.2219048338749087,0.0
8629,0.024162491012201026,0.08398273449854805,0.0
8630,-0.03487105992528705,-0.13916321728526523,0.0
8631,-0.006414877968423105,-0.025264176370987275,0.0
8632,-0.027015576248287737,-0.1202408692859296,0.0
8633,0.03332067631039176,0.11409259773525683,0.0
8634,-0.013820203181905327,-0.057313195548489744,0.0
8635,-0.037405399822830976,-0.16795948711083922,0.0
8636,-0.02010145263302207,-0.08252551347561786,0.0
8637,0.034746180568177465,0.12118427254847777,0.0
8638,-0.012436430712506441,-0.04998120556174186,0.0
8639,0.04334342911037606,0.15455796426955803,0.0
8640,-0.020625078371921762,-0.08877410158561001,0.0
8641,-0.029285050789323974,-0.12272700212333901,0.0
8642,-0.045209994622142424,-0.19296810047158777,0.0
8643,-0.005939786381007728,-0.02210336436472345,0.0
8644,0.03382257612919842,0.11413393801965223,0.0
8645,-0.026837177410937912,-0.11098224672789289,0.0
8646,0.001772226416840994,0.006996950523093924,0.0
8647,-0.056127767508480225,-0.2550137089263375,0.0
8648,0.0013365080806835294,0.005239543803603444,0.0
8649,-0.003562910054969559,-0.012865637493753225,0.0
8650,-0.04363754458333807,-0.18499106323366016,0.0
8651,-0.03340898190016897,-0.14609800815073892,0.0
8652,0.012944100541897263,0.0490754096941943,0.0
8653,0.03848441951593404,0.13525351305707428,0.0
8654,0.005529696543608853,0.019880160339220472,0.0
8655,-0.03572087684086575,-0.15431965543368917,0.0
8656,-0.024266959114109532,-0.09329359742371372,0.0
8657,0.01068018308419813,0.04183176047398119,0.0
8658,-0.03306679017147804,-0.13393678925368382,0.0
8659,-0.04571859493744987,-0.1973746803829459,0.0
8660,-0.05075416406139502,-0.2231218541382875,0.0
8661,0.026585254999217045,0.09417293148312675,0.0
8662,-0.01921936105093902,-0.07532325897070749,0.0
8663,-0.025833045855573167,-0.10743707601344109,0.0
8664,-0.03196733411093175,-0.1364818949056528,0.0
8665,-0.0047602153450542195,-0.01787930370194823,0.0
8666,0.037795576847901136,0.13613867318569653,0.0
8667,0.016509757055200636,0.06084537330332267,0.0
8668,0.017196875800798594,0.06001799690477667,0.0
8669,0.042825777171976886,0.14216392009666554,0.0
8670,0.02529068355312239,0.09231536044937194,0.0
8671,-0.036101417905156585,-0.15755457930036806,0.0
8672,-0.0242018666729229,-0.09769850928891323,0.0
8673,-0.005135635622581708,-0.022298091402127723,0.0
8674,0.0389793386337165,0.1400996519008941,0.0
8675,-0.06764547412427627,-0.31216938642564845,0.0
8676,0.02962929660205721,0.09948749172866489,0.0
8677,-0.03509785983670061,-0.1455003585893044,0.0
8678,0.022798538440469307,0.07955337460053591,0.0
8679,0.0073441253601548295,0.028951132477678904,0.0
8680,0.018068943230170165,0.0657332157238313,0.0
8681,0.0023611677047558066,0.008393037270775677,0.0
8682,-0.03612012249914165,-0.15486502521506984,0.0
8683,0.033567788851337654,0.11730908800276386,0.0
8684,-0.009039188453777547,-0.03647996675147887,0.0
8685,-0.011793151993113427,-0.04708827077107268,0.0
8686,0.0684545343494235,0.213588760276302,0.0
8687,-0.00023353673722464885,-0.0009447117060587581,0.0
8688,-0.06198263557325229,-0.2814778450517282,0.0
8689,-0.057092797112924254,-0.26340201696745996,0.0
8690,0.006116880163723193,0.02359166252521416,0.0
8691,0.07890372392611866,0.24439206525788967,0.0
8692,0.025170607019725066,0.09090008748882894,0.0
8693,-0.03184287316622372,-0.13617827763478044,0.0
8694,0.017480179300777887,0.06196149670340321,0.0
8695,-0.02465409788450859,-0.10329679464307408,0.0
8696,-0.05010516959225758,-0.23665807501433483,0.0
8697,-0.03568294823047674,-0.157014157014157,0.0
8698,0.005989313345186986,0.023044660489551283,0.0
8699,0.014621815090189616,0.05204211818284594,0.0
8700,-0.057940097175092214,-0.2578602211134553,0.0
8701,0.008165932060653469,0.029021562252638668,0.0
8702,0.005557618060876346,0.019949668224884868,0.0
8703,0.023383698221811078,0.08296863603209335,0.0
8704,-0.03337799920521392,-0.15424286351471903,0.0
8705,0.02724070795508543,0.09502165580050143,0.0
8706,0.07297746296421284,0.23339506102710336,0.0
8707,-0.003427932834366376,-0.012949112572067142,0.0
8708,-0.02722708200506216,-0.10994226784322568,0.0
8709,-0.04697057408588126,-0.21115268533509238,0.0
8710,0.0053404925722541075,0.01979746475573494,0.0
